timestamp,ciudad,cache_enabled,time_ms,response_size,success,error_type,status_code
2025-09-15T19:50:57.255597800Z,Álava,true,169,19,true,,200
2025-09-15T19:50:57.258600700Z,Álava,true,204,19,true,,200
2025-09-15T19:50:57.260600300Z,Álava,true,219,19,true,,200
2025-09-15T19:50:57.265600200Z,Álava,true,821,19,true,,200
2025-09-15T19:50:57.269598600Z,Álava,true,817,19,true,,200
2025-09-15T19:50:57.276598100Z,Álava,true,170,19,true,,200
2025-09-15T19:50:57.279598700Z,Álava,true,125,19,true,,200
2025-09-15T19:50:57.281598100Z,Álava,true,157,19,true,,200
2025-09-15T19:50:57.283597100Z,Álava,true,835,19,true,,200
2025-09-15T19:50:57.284598900Z,Álava,true,132,19,true,,200
2025-09-15T19:50:57.288597600Z,Álava,true,133,19,true,,200
2025-09-15T19:50:57.288597600Z,Álava,true,110,19,true,,200
2025-09-15T19:50:57.290596600Z,Álava,true,119,19,true,,200
2025-09-15T19:50:57.293600300Z,Álava,true,93,19,true,,200
2025-09-15T19:50:57.296598500Z,Álava,true,89,19,true,,200
2025-09-15T19:50:57.296598500Z,Álava,true,90,19,true,,200
2025-09-15T19:50:57.298597300Z,Álava,true,145,19,true,,200
2025-09-15T19:50:57.300597200Z,Álava,true,90,19,true,,200
2025-09-15T19:50:57.302599700Z,Álava,true,69,19,true,,200
2025-09-15T19:50:57.304603700Z,Álava,true,68,19,true,,200
2025-09-15T19:50:57.307605200Z,Álava,true,72,19,true,,200
2025-09-15T19:50:57.309603400Z,Álava,true,311,19,true,,200
2025-09-15T19:50:57.313599700Z,Álava,true,837,19,true,,200
2025-09-15T19:50:57.315597300Z,Álava,true,74,19,true,,200
2025-09-15T19:50:57.315597300Z,Álava,true,49,19,true,,200
2025-09-15T19:50:57.319601800Z,Álava,true,49,19,true,,200
2025-09-15T19:50:57.321598800Z,Álava,true,825,19,true,,200
2025-09-15T19:50:57.323599Z,Álava,true,853,19,true,,200
2025-09-15T19:50:57.330597200Z,Álava,true,652,19,true,,200
2025-09-15T19:50:57.330597200Z,Álava,true,33,19,true,,200
2025-09-15T19:50:57.339600400Z,Álava,true,14,19,true,,200
2025-09-15T19:50:57.341599700Z,Álava,true,914,19,true,,200
2025-09-15T19:50:57.345599200Z,Álava,true,335,19,true,,200
2025-09-15T19:50:57.354601900Z,Álava,true,153,19,true,,200
2025-09-15T19:50:57.370599900Z,Álava,true,923,19,true,,200
2025-09-15T19:50:57.371597100Z,Álava,true,923,19,true,,200
2025-09-15T19:50:57.375598900Z,Álava,true,911,19,true,,200
2025-09-15T19:50:57.376599200Z,Álava,true,841,19,true,,200
2025-09-15T19:50:57.379598900Z,Álava,true,869,19,true,,200
2025-09-15T19:50:57.379598900Z,Álava,true,812,19,true,,200
2025-09-15T19:50:57.379598900Z,Álava,true,863,19,true,,200
2025-09-15T19:50:57.379598900Z,Álava,true,859,19,true,,200
2025-09-15T19:50:57.380597600Z,Álava,true,486,19,true,,200
2025-09-15T19:50:57.380597600Z,Álava,true,702,19,true,,200
2025-09-15T19:50:57.382599200Z,Álava,true,494,19,true,,200
2025-09-15T19:50:57.383598Z,Álava,true,496,19,true,,200
2025-09-15T19:50:57.385595900Z,Álava,true,861,19,true,,200
2025-09-15T19:50:57.392599300Z,Álava,true,855,19,true,,200
2025-09-15T19:50:57.398596800Z,Álava,true,35,19,true,,200
2025-09-15T19:50:57.400599900Z,Álava,true,35,19,true,,200
2025-09-15T19:50:57.403597400Z,Álava,true,927,19,true,,200
2025-09-15T19:50:57.403597400Z,Álava,true,281,19,true,,200
2025-09-15T19:50:57.409600100Z,Álava,true,96,19,true,,200
2025-09-15T19:50:57.412599600Z,Álava,true,974,19,true,,200
2025-09-15T19:50:57.415601600Z,Álava,true,457,19,true,,200
2025-09-15T19:50:57.417603200Z,Álava,true,76,19,true,,200
2025-09-15T19:50:57.419598900Z,Álava,true,68,19,true,,200
2025-09-15T19:50:57.420601400Z,Álava,true,315,19,true,,200
2025-09-15T19:50:57.422597800Z,Álava,true,302,19,true,,200
2025-09-15T19:50:57.422597800Z,Álava,true,60,19,true,,200
2025-09-15T19:50:57.425597200Z,Álava,true,150,19,true,,200
2025-09-15T19:50:57.438598600Z,Álava,true,162,19,true,,200
2025-09-15T19:50:57.439599Z,Álava,true,96,19,true,,200
2025-09-15T19:50:57.442604Z,Álava,true,116,19,true,,200
2025-09-15T19:50:57.447597600Z,Álava,true,191,19,true,,200
2025-09-15T19:50:57.456598900Z,Álava,true,102,19,true,,200
2025-09-15T19:50:57.457599200Z,Álava,true,38,19,true,,200
2025-09-15T19:50:57.463595700Z,Álava,true,32,19,true,,200
2025-09-15T19:50:57.465599400Z,Álava,true,39,19,true,,200
2025-09-15T19:50:57.466602900Z,Álava,true,31,19,true,,200
2025-09-15T19:50:57.467599400Z,Álava,true,26,19,true,,200
2025-09-15T19:50:57.473602800Z,Álava,true,65,19,true,,200
2025-09-15T19:50:57.478599700Z,Álava,true,80,19,true,,200
2025-09-15T19:50:57.478599700Z,Álava,true,98,19,true,,200
2025-09-15T19:50:57.479598700Z,Álava,true,102,19,true,,200
2025-09-15T19:50:57.481599Z,Álava,true,75,19,true,,200
2025-09-15T19:50:57.482598400Z,Álava,true,62,19,true,,200
2025-09-15T19:50:57.482598400Z,Álava,true,72,19,true,,200
2025-09-15T19:50:57.483601300Z,Álava,true,220,19,true,,200
2025-09-15T19:50:57.489596800Z,Álava,true,47,19,true,,200
2025-09-15T19:50:57.489596800Z,Álava,true,39,19,true,,200
2025-09-15T19:50:57.490600Z,Álava,true,37,19,true,,200
2025-09-15T19:50:57.491595800Z,Álava,true,70,19,true,,200
2025-09-15T19:50:57.504600Z,Álava,true,33,19,true,,200
2025-09-15T19:50:57.506597600Z,Álava,true,30,19,true,,200
2025-09-15T19:50:57.509599300Z,Álava,true,21,19,true,,200
2025-09-15T19:50:57.510602900Z,Álava,true,20,19,true,,200
2025-09-15T19:50:57.513600200Z,Álava,true,38,19,true,,200
2025-09-15T19:50:57.517600Z,Álava,true,13,19,true,,200
2025-09-15T19:50:57.527599700Z,Álava,true,25,19,true,,200
2025-09-15T19:50:57.538601800Z,Álava,true,19,19,true,,200
2025-09-15T19:50:57.542600100Z,Álava,true,18,19,true,,200
2025-09-15T19:50:57.551595300Z,Álava,true,13,19,true,,200
2025-09-15T19:50:57.569596200Z,Álava,true,26,19,true,,200
2025-09-15T19:51:15.575275400Z,Álava,true,41,19,true,,200
2025-09-15T19:51:15.580274800Z,Álava,true,45,19,true,,200
2025-09-15T19:51:15.580274800Z,Álava,true,45,19,true,,200
2025-09-15T19:51:15.586276100Z,Álava,true,44,19,true,,200
2025-09-15T19:51:15.587273900Z,Álava,true,67,19,true,,200
2025-09-15T19:51:15.588273600Z,Álava,true,52,19,true,,200
2025-09-15T19:51:15.591272700Z,Álava,true,43,19,true,,200
2025-09-15T19:51:15.591272700Z,Álava,true,47,19,true,,200
2025-09-15T19:51:15.598276800Z,Álava,true,78,19,true,,200
2025-09-15T19:51:15.598276800Z,Álava,true,46,19,true,,200
2025-09-15T19:51:15.600279Z,Álava,true,46,19,true,,200
2025-09-15T19:51:15.602276500Z,Álava,true,46,19,true,,200
2025-09-15T19:51:15.605274900Z,Álava,true,85,19,true,,200
2025-09-15T19:51:15.608275200Z,Álava,true,88,19,true,,200
2025-09-15T19:51:15.611275400Z,Álava,true,55,19,true,,200
2025-09-15T19:51:15.615274600Z,Álava,true,51,19,true,,200
2025-09-15T19:51:15.620277Z,Álava,true,60,19,true,,200
2025-09-15T19:51:15.621277400Z,Álava,true,58,19,true,,200
2025-09-15T19:51:15.624277800Z,Álava,true,103,19,true,,200
2025-09-15T19:51:15.624277800Z,Álava,true,53,19,true,,200
2025-09-15T19:51:15.624277800Z,Álava,true,104,19,true,,200
2025-09-15T19:51:15.629277900Z,Álava,true,109,19,true,,200
2025-09-15T19:51:15.632278300Z,Álava,true,59,19,true,,200
2025-09-15T19:51:15.635276400Z,Álava,true,49,19,true,,200
2025-09-15T19:51:15.640275200Z,Álava,true,44,19,true,,200
2025-09-15T19:51:15.642274700Z,Álava,true,56,19,true,,200
2025-09-15T19:51:15.643280900Z,Álava,true,123,19,true,,200
2025-09-15T19:51:15.644275100Z,Álava,true,41,19,true,,200
2025-09-15T19:51:15.644275100Z,Álava,true,44,19,true,,200
2025-09-15T19:51:15.648274500Z,Álava,true,78,19,true,,200
2025-09-15T19:51:15.651278400Z,Álava,true,115,19,true,,200
2025-09-15T19:51:15.651278400Z,Álava,true,45,19,true,,200
2025-09-15T19:51:15.652273100Z,Álava,true,132,19,true,,200
2025-09-15T19:51:15.652273100Z,Álava,true,117,19,true,,200
2025-09-15T19:51:15.654276100Z,Álava,true,134,19,true,,200
2025-09-15T19:51:15.656274200Z,Álava,true,106,19,true,,200
2025-09-15T19:51:15.656274200Z,Álava,true,136,19,true,,200
2025-09-15T19:51:15.657274800Z,Álava,true,91,19,true,,200
2025-09-15T19:51:15.658273Z,Álava,true,92,19,true,,200
2025-09-15T19:51:15.660276Z,Álava,true,125,19,true,,200
2025-09-15T19:51:15.660276Z,Álava,true,140,19,true,,200
2025-09-15T19:51:15.663273300Z,Álava,true,103,19,true,,200
2025-09-15T19:51:15.663273300Z,Álava,true,97,19,true,,200
2025-09-15T19:51:15.663273300Z,Álava,true,125,19,true,,200
2025-09-15T19:51:15.674278500Z,Álava,true,42,19,true,,200
2025-09-15T19:51:15.683278Z,Álava,true,138,19,true,,200
2025-09-15T19:51:15.683278Z,Álava,true,9,19,true,,200
2025-09-15T19:51:15.683278Z,Álava,true,102,19,true,,200
2025-09-15T19:51:15.686274300Z,Álava,true,112,19,true,,200
2025-09-15T19:51:15.690277500Z,Álava,true,79,19,true,,200
2025-09-15T19:51:15.694274800Z,Álava,true,83,19,true,,200
2025-09-15T19:51:15.694274800Z,Álava,true,60,19,true,,200
2025-09-15T19:51:15.696278400Z,Álava,true,149,19,true,,200
2025-09-15T19:51:15.699274400Z,Álava,true,26,19,true,,200
2025-09-15T19:51:15.709277100Z,Álava,true,117,19,true,,200
2025-09-15T19:51:15.709277100Z,Álava,true,40,19,true,,200
2025-09-15T19:51:15.709277100Z,Álava,true,38,19,true,,200
2025-09-15T19:51:15.709277100Z,Álava,true,40,19,true,,200
2025-09-15T19:51:15.710276800Z,Álava,true,62,19,true,,200
2025-09-15T19:51:15.714276800Z,Álava,true,34,19,true,,200
2025-09-15T19:51:15.725273200Z,Álava,true,35,19,true,,200
2025-09-15T19:51:15.785276Z,Álava,true,44,19,true,,200
2025-09-15T19:51:15.790277600Z,Álava,true,49,19,true,,200
2025-09-15T19:51:15.794276200Z,Álava,true,80,19,true,,200
2025-09-15T19:51:15.804274500Z,Álava,true,52,19,true,,200
2025-09-15T19:51:15.804274500Z,Álava,true,52,19,true,,200
2025-09-15T19:51:15.806275500Z,Álava,true,50,19,true,,200
2025-09-15T19:51:15.808278Z,Álava,true,61,19,true,,200
2025-09-15T19:51:15.810273200Z,Álava,true,63,19,true,,200
2025-09-15T19:51:15.814278200Z,Álava,true,54,19,true,,200
2025-09-15T19:51:15.817273900Z,Álava,true,56,19,true,,200
2025-09-15T19:51:15.818275300Z,Álava,true,57,19,true,,200
2025-09-15T19:51:15.821274800Z,Álava,true,33,19,true,,200
2025-09-15T19:51:15.823273Z,Álava,true,54,19,true,,200
2025-09-15T19:51:15.823273Z,Álava,true,67,19,true,,200
2025-09-15T19:51:15.825274800Z,Álava,true,33,19,true,,200
2025-09-15T19:51:15.827273300Z,Álava,true,22,19,true,,200
2025-09-15T19:51:15.827273300Z,Álava,true,70,19,true,,200
2025-09-15T19:51:15.828277400Z,Álava,true,19,19,true,,200
2025-09-15T19:51:15.838274800Z,Álava,true,16,19,true,,200
2025-09-15T19:51:15.844274600Z,Álava,true,182,19,true,,200
2025-09-15T19:51:15.845276100Z,Álava,true,187,19,true,,200
2025-09-15T19:51:15.846275600Z,Álava,true,135,19,true,,200
2025-09-15T19:51:15.847278100Z,Álava,true,156,19,true,,200
2025-09-15T19:51:15.850276900Z,Álava,true,140,19,true,,200
2025-09-15T19:51:15.853275300Z,Álava,true,142,19,true,,200
2025-09-15T19:51:15.855276300Z,Álava,true,144,19,true,,200
2025-09-15T19:51:15.859280Z,Álava,true,142,19,true,,200
2025-09-15T19:51:15.863274800Z,Álava,true,152,19,true,,200
2025-09-15T19:51:15.866278200Z,Álava,true,16,19,true,,200
2025-09-15T19:51:15.868276400Z,Álava,true,144,19,true,,200
2025-09-15T19:51:15.868276400Z,Álava,true,149,19,true,,200
2025-09-15T19:51:15.870276400Z,Álava,true,148,19,true,,200
2025-09-15T19:51:15.870276400Z,Álava,true,135,19,true,,200
2025-09-15T19:51:15.872277500Z,Álava,true,132,19,true,,200
2025-09-15T19:51:15.872277500Z,Álava,true,133,19,true,,200
2025-09-15T19:51:15.872277500Z,Álava,true,138,19,true,,200
2025-09-15T19:51:15.873280400Z,Álava,true,56,19,true,,200
2025-09-15T19:51:15.876273400Z,Álava,true,154,19,true,,200
2025-09-15T19:51:15.878273100Z,Álava,true,163,19,true,,200
2025-09-15T19:51:15.889277200Z,Álava,true,56,19,true,,200
2025-09-15T19:51:15.902272500Z,Álava,true,23,19,true,,200
2025-09-15T19:51:15.908272200Z,Álava,true,228,19,true,,200
2025-09-15T19:51:15.908272200Z,Álava,true,211,19,true,,200
2025-09-15T19:51:15.909273600Z,Álava,true,193,19,true,,200
2025-09-15T19:51:15.909273600Z,Álava,true,59,19,true,,200
2025-09-15T19:51:15.911276200Z,Álava,true,75,19,true,,200
2025-09-15T19:51:15.920275200Z,Álava,true,60,19,true,,200
2025-09-15T19:51:15.923275600Z,Álava,true,63,19,true,,200
2025-09-15T19:51:15.923275600Z,Álava,true,18,19,true,,200
2025-09-15T19:51:15.923275600Z,Álava,true,54,19,true,,200
2025-09-15T19:51:15.924277100Z,Álava,true,48,19,true,,200
2025-09-15T19:51:15.925275800Z,Álava,true,53,19,true,,200
2025-09-15T19:51:15.926275Z,Álava,true,52,19,true,,200
2025-09-15T19:51:15.928275Z,Álava,true,67,19,true,,200
2025-09-15T19:51:15.928275Z,Álava,true,41,19,true,,200
2025-09-15T19:51:15.930277400Z,Álava,true,38,19,true,,200
2025-09-15T19:51:15.933275900Z,Álava,true,35,19,true,,200
2025-09-15T19:51:15.936275600Z,Álava,true,36,19,true,,200
2025-09-15T19:51:15.938274300Z,Álava,true,38,19,true,,200
2025-09-15T19:51:15.940275100Z,Álava,true,49,19,true,,200
2025-09-15T19:51:15.946289200Z,Álava,true,39,19,true,,200
2025-09-15T19:51:15.949274Z,Álava,true,32,19,true,,200
2025-09-15T19:51:15.961274Z,Álava,true,46,19,true,,200
2025-09-15T19:51:15.961274Z,Álava,true,39,19,true,,200
2025-09-15T19:51:15.970273700Z,Álava,true,120,19,true,,200
2025-09-15T19:51:15.972275100Z,Álava,true,38,19,true,,200
2025-09-15T19:51:15.972275100Z,Álava,true,28,19,true,,200
2025-09-15T19:51:15.973278Z,Álava,true,34,19,true,,200
2025-09-15T19:51:15.975276100Z,Álava,true,59,19,true,,200
2025-09-15T19:51:15.975276100Z,Álava,true,47,19,true,,200
2025-09-15T19:51:15.976277500Z,Álava,true,38,19,true,,200
2025-09-15T19:51:15.977276900Z,Álava,true,60,19,true,,200
2025-09-15T19:51:15.979273100Z,Álava,true,19,19,true,,200
2025-09-15T19:51:15.982272200Z,Álava,true,12,19,true,,200
2025-09-15T19:51:15.982272200Z,Álava,true,34,19,true,,200
2025-09-15T19:51:15.992274Z,Álava,true,10,19,true,,200
2025-09-15T19:51:15.992274Z,Álava,true,14,19,true,,200
2025-09-15T19:51:15.997273100Z,Álava,true,11,19,true,,200
2025-09-15T19:51:16.006275400Z,Álava,true,16,19,true,,200
2025-09-15T19:51:16.030275600Z,Álava,true,12,19,true,,200
2025-09-15T19:51:16.031275300Z,Álava,true,24,19,true,,200
2025-09-15T19:51:16.034275500Z,Álava,true,26,19,true,,200
2025-09-15T19:51:16.037278200Z,Álava,true,31,19,true,,200
2025-09-15T19:51:16.040273600Z,Álava,true,30,19,true,,200
2025-09-15T19:51:16.041274800Z,Álava,true,30,19,true,,200
2025-09-15T19:51:16.041274800Z,Álava,true,34,19,true,,200
2025-09-15T19:51:16.041274800Z,Álava,true,39,19,true,,200
2025-09-15T19:51:16.041274800Z,Álava,true,31,19,true,,200
2025-09-15T19:51:16.046274200Z,Álava,true,37,19,true,,200
2025-09-15T19:51:16.046274200Z,Álava,true,37,19,true,,200
2025-09-15T19:51:16.046274200Z,Álava,true,22,19,true,,200
2025-09-15T19:51:16.085274700Z,Álava,true,28,19,true,,200
2025-09-15T19:51:16.086276900Z,Álava,true,11,19,true,,200
2025-09-15T19:51:16.086276900Z,Álava,true,52,19,true,,200
2025-09-15T19:51:16.089274Z,Álava,true,40,19,true,,200
2025-09-15T19:51:16.089274Z,Álava,true,40,19,true,,200
2025-09-15T19:51:16.091274600Z,Álava,true,38,19,true,,200
2025-09-15T19:51:16.091274600Z,Álava,true,36,19,true,,200
2025-09-15T19:51:16.091274600Z,Álava,true,80,19,true,,200
2025-09-15T19:51:16.091274600Z,Álava,true,36,19,true,,200
2025-09-15T19:51:16.091274600Z,Álava,true,56,19,true,,200
2025-09-15T19:51:16.092273600Z,Álava,true,37,19,true,,200
2025-09-15T19:51:16.093274700Z,Álava,true,38,19,true,,200
2025-09-15T19:51:16.094275100Z,Álava,true,27,19,true,,200
2025-09-15T19:51:16.119275300Z,Álava,true,22,19,true,,200
2025-09-15T19:51:16.123275300Z,Álava,true,40,19,true,,200
2025-09-15T19:51:16.123275300Z,Álava,true,59,19,true,,200
2025-09-15T19:51:16.125276Z,Álava,true,27,19,true,,200
2025-09-15T19:51:16.127278Z,Álava,true,37,19,true,,200
2025-09-15T19:51:16.149275800Z,Álava,true,19,19,true,,200
2025-09-15T19:51:16.155278400Z,Álava,true,33,19,true,,200
2025-09-15T19:51:16.158278400Z,Álava,true,32,19,true,,200
2025-09-15T19:51:16.163274500Z,Álava,true,26,19,true,,200
2025-09-15T19:51:16.164277400Z,Álava,true,33,19,true,,200
2025-09-15T19:51:16.169275200Z,Álava,true,34,19,true,,200
2025-09-15T19:51:16.176272100Z,Álava,true,15,19,true,,200
2025-09-15T19:51:16.197276300Z,Álava,true,126,19,true,,200
2025-09-15T19:51:16.202275600Z,Álava,true,104,19,true,,200
2025-09-15T19:51:16.204282Z,Álava,true,78,19,true,,200
2025-09-15T19:51:16.206279100Z,Álava,true,79,19,true,,200
2025-09-15T19:51:16.206279100Z,Álava,true,75,19,true,,200
2025-09-15T19:51:16.209274900Z,Álava,true,111,19,true,,200
2025-09-15T19:51:16.212275800Z,Álava,true,115,19,true,,200
2025-09-15T19:51:16.212275800Z,Álava,true,115,19,true,,200
2025-09-15T19:51:16.218272Z,Álava,true,37,19,true,,200
2025-09-15T19:51:16.222274700Z,Álava,true,42,19,true,,200
2025-09-15T19:51:16.226273700Z,Álava,true,37,19,true,,200
2025-09-15T19:51:16.226273700Z,Álava,true,44,19,true,,200
2025-09-15T19:51:16.229274Z,Álava,true,49,19,true,,200
2025-09-15T19:51:16.229274Z,Álava,true,38,19,true,,200
2025-09-15T19:51:16.234274300Z,Álava,true,42,19,true,,200
2025-09-15T19:51:16.235272100Z,Álava,true,52,19,true,,200
2025-09-15T19:51:16.236274800Z,Álava,true,125,19,true,,200
2025-09-15T19:51:16.237277600Z,Álava,true,137,19,true,,200
2025-09-15T19:51:16.237277600Z,Álava,true,139,19,true,,200
2025-09-15T19:51:16.237277600Z,Álava,true,45,19,true,,200
2025-09-15T19:51:16.237277600Z,Álava,true,86,19,true,,200
2025-09-15T19:51:16.247276500Z,Álava,true,49,19,true,,200
2025-09-15T19:51:16.248279600Z,Álava,true,47,19,true,,200
2025-09-15T19:51:16.249279200Z,Álava,true,115,19,true,,200
2025-09-15T19:51:16.251272400Z,Álava,true,48,19,true,,200
2025-09-15T19:51:16.252273700Z,Álava,true,39,19,true,,200
2025-09-15T19:51:16.256274500Z,Álava,true,50,19,true,,200
2025-09-15T19:51:16.256274500Z,Álava,true,73,19,true,,200
2025-09-15T19:51:16.257278700Z,Álava,true,26,19,true,,200
2025-09-15T19:51:16.260278300Z,Álava,true,81,19,true,,200
2025-09-15T19:51:16.260278300Z,Álava,true,81,19,true,,200
2025-09-15T19:51:16.262277800Z,Álava,true,82,19,true,,200
2025-09-15T19:51:16.264277100Z,Álava,true,93,19,true,,200
2025-09-15T19:51:16.265275900Z,Álava,true,70,19,true,,200
2025-09-15T19:51:16.266274500Z,Álava,true,95,19,true,,200
2025-09-15T19:51:16.266274500Z,Álava,true,125,19,true,,200
2025-09-15T19:51:16.267275Z,Álava,true,60,19,true,,200
2025-09-15T19:51:16.268274400Z,Álava,true,97,19,true,,200
2025-09-15T19:51:16.268274400Z,Álava,true,73,19,true,,200
2025-09-15T19:51:16.269275700Z,Álava,true,80,19,true,,200
2025-09-15T19:51:16.269275700Z,Álava,true,74,19,true,,200
2025-09-15T19:51:16.271274800Z,Álava,true,58,19,true,,200
2025-09-15T19:51:16.273273600Z,Álava,true,33,19,true,,200
2025-09-15T19:51:16.274273800Z,Álava,true,30,19,true,,200
2025-09-15T19:51:16.275280200Z,Álava,true,67,19,true,,200
2025-09-15T19:51:16.278276Z,Álava,true,13,19,true,,200
2025-09-15T19:51:16.281273900Z,Álava,true,9,19,true,,200
2025-09-15T19:51:16.298272800Z,Álava,true,11,19,true,,200
2025-09-15T19:51:16.298272800Z,Álava,true,13,19,true,,200
2025-09-15T19:51:16.318274900Z,Álava,true,31,19,true,,200
2025-09-15T19:51:16.320275200Z,Álava,true,33,19,true,,200
2025-09-15T19:51:16.323274300Z,Álava,true,34,19,true,,200
2025-09-15T19:51:16.324274800Z,Álava,true,39,19,true,,200
2025-09-15T19:51:16.328273400Z,Álava,true,41,19,true,,200
2025-09-15T19:51:16.328273400Z,Álava,true,41,19,true,,200
2025-09-15T19:51:16.333281100Z,Álava,true,28,19,true,,200
2025-09-15T19:51:16.340273500Z,Álava,true,35,19,true,,200
2025-09-15T19:51:16.346277200Z,Álava,true,16,19,true,,200
2025-09-15T19:51:16.348277600Z,Álava,true,12,19,true,,200
2025-09-15T19:51:16.351276Z,Álava,true,50,19,true,,200
2025-09-15T19:51:16.351276Z,Álava,true,66,19,true,,200
2025-09-15T19:51:16.351276Z,Álava,true,29,19,true,,200
2025-09-15T19:51:16.353279700Z,Álava,true,42,19,true,,200
2025-09-15T19:51:16.354274900Z,Álava,true,47,19,true,,200
2025-09-15T19:51:16.354274900Z,Álava,true,67,19,true,,200
2025-09-15T19:51:16.354274900Z,Álava,true,60,19,true,,200
2025-09-15T19:51:16.355275600Z,Álava,true,30,19,true,,200
2025-09-15T19:51:16.358274700Z,Álava,true,35,19,true,,200
2025-09-15T19:51:16.358274700Z,Álava,true,71,19,true,,200
2025-09-15T19:51:16.361275200Z,Álava,true,47,19,true,,200
2025-09-15T19:51:16.362275800Z,Álava,true,27,19,true,,200
2025-09-15T19:51:16.363274300Z,Álava,true,28,19,true,,200
2025-09-15T19:51:16.363274300Z,Álava,true,48,19,true,,200
2025-09-15T19:51:16.371273700Z,Álava,true,24,19,true,,200
2025-09-15T19:51:16.381273500Z,Álava,true,26,19,true,,200
2025-09-15T19:51:16.381273500Z,Álava,true,16,19,true,,200
2025-09-15T19:51:16.381273500Z,Álava,true,11,19,true,,200
2025-09-15T19:51:16.386273Z,Álava,true,21,19,true,,200
2025-09-15T19:51:16.389272300Z,Álava,true,27,19,true,,200
2025-09-15T19:51:16.437273700Z,Álava,true,19,19,true,,200
2025-09-15T19:51:16.454275500Z,Álava,true,20,19,true,,200
2025-09-15T19:51:16.456274800Z,Álava,true,38,19,true,,200
2025-09-15T19:51:16.462276700Z,Álava,true,44,19,true,,200
2025-09-15T19:51:16.466276500Z,Álava,true,47,19,true,,200
2025-09-15T19:51:16.466276500Z,Álava,true,49,19,true,,200
2025-09-15T19:51:16.467280700Z,Álava,true,32,19,true,,200
2025-09-15T19:51:16.471278600Z,Álava,true,53,19,true,,200
2025-09-15T19:51:16.471278600Z,Álava,true,54,19,true,,200
2025-09-15T19:51:16.471278600Z,Álava,true,46,19,true,,200
2025-09-15T19:51:16.472276200Z,Álava,true,45,19,true,,200
2025-09-15T19:51:16.473275Z,Álava,true,40,19,true,,200
2025-09-15T19:51:16.475278200Z,Álava,true,38,19,true,,200
2025-09-15T19:51:16.477277600Z,Álava,true,59,19,true,,200
2025-09-15T19:51:16.479274400Z,Álava,true,31,19,true,,200
2025-09-15T19:51:16.480277400Z,Álava,true,61,19,true,,200
2025-09-15T19:51:16.482276Z,Álava,true,25,19,true,,200
2025-09-15T19:51:16.482276Z,Álava,true,33,19,true,,200
2025-09-15T19:51:16.482276Z,Álava,true,14,19,true,,200
2025-09-15T19:51:16.483273900Z,Álava,true,21,19,true,,200
2025-09-15T19:51:16.486273700Z,Álava,true,10,19,true,,200
2025-09-15T19:51:16.512274200Z,Álava,true,13,19,true,,200
2025-09-15T19:51:16.513274500Z,Álava,true,10,19,true,,200
2025-09-15T19:51:16.514274700Z,Álava,true,10,19,true,,200
2025-09-15T19:51:16.540275800Z,Álava,true,20,19,true,,200
2025-09-15T19:51:16.547273200Z,Álava,true,27,19,true,,200
2025-09-15T19:51:16.551275700Z,Álava,true,31,19,true,,200
2025-09-15T19:51:16.552278200Z,Álava,true,32,19,true,,200
2025-09-15T19:51:16.555274700Z,Álava,true,34,19,true,,200
2025-09-15T19:51:16.559276300Z,Álava,true,39,19,true,,200
2025-09-15T19:51:16.561273900Z,Álava,true,31,19,true,,200
2025-09-15T19:51:16.564274900Z,Álava,true,44,19,true,,200
2025-09-15T19:51:16.566275Z,Álava,true,35,19,true,,200
2025-09-15T19:51:16.567275900Z,Álava,true,28,19,true,,200
2025-09-15T19:51:16.569274900Z,Álava,true,49,19,true,,200
2025-09-15T19:51:16.569274900Z,Álava,true,40,19,true,,200
2025-09-15T19:51:16.570271700Z,Álava,true,50,19,true,,200
2025-09-15T19:51:16.573276900Z,Álava,true,9,19,true,,200
2025-09-15T19:51:16.577276100Z,Álava,true,8,19,true,,200
2025-09-15T19:51:16.590273900Z,Álava,true,7,19,true,,200
2025-09-15T19:51:16.661274900Z,Álava,true,16,19,true,,200
2025-09-15T19:51:16.662275200Z,Álava,true,19,19,true,,200
2025-09-15T19:51:16.664275900Z,Álava,true,21,19,true,,200
2025-09-15T19:51:16.666277800Z,Álava,true,21,19,true,,200
2025-09-15T19:51:16.666277800Z,Álava,true,48,19,true,,200
2025-09-15T19:51:16.669277700Z,Álava,true,26,19,true,,200
2025-09-15T19:51:16.688273700Z,Álava,true,16,19,true,,200
2025-09-15T19:51:16.690277600Z,Álava,true,17,19,true,,200
2025-09-15T19:51:16.697275900Z,Álava,true,20,19,true,,200
2025-09-15T19:51:16.699279700Z,Álava,true,24,19,true,,200
2025-09-15T19:51:16.701274500Z,Álava,true,25,19,true,,200
2025-09-15T19:51:16.705277200Z,Álava,true,22,19,true,,200
2025-09-15T19:51:16.707278100Z,Álava,true,22,19,true,,200
2025-09-15T19:51:16.707278100Z,Álava,true,28,19,true,,200
2025-09-15T19:51:16.709276600Z,Álava,true,66,19,true,,200
2025-09-15T19:51:16.711275400Z,Álava,true,26,19,true,,200
2025-09-15T19:51:16.715274300Z,Álava,true,19,19,true,,200
2025-09-15T19:51:16.718274200Z,Álava,true,62,19,true,,200
2025-09-15T19:51:16.730275100Z,Álava,true,21,19,true,,200
2025-09-15T19:51:16.735276200Z,Álava,true,18,19,true,,200
2025-09-15T19:51:16.736274100Z,Álava,true,20,19,true,,200
2025-09-15T19:51:16.736274100Z,Álava,true,20,19,true,,200
